subject,condition,stress,window_start_s,sdnn,median_rr,cv_rr,rmssd,pnn50,pnn20,mean_hr,std_hr,min_hr,max_hr,hr_range,sd1,sd2,sd_ratio,lf_power,hf_power,lf_hf_ratio,total_power,lf_norm
S10,baseline,0,422.9,17.411792213767654,563.5714285714357,0.030954668094533847,6.965136002519161,0.0,1.9047619047619049,106.77061609121111,3.3538624988030503,98.36065573770271,118.30985915492731,19.949203417224595,4.9211089501225915,24.127239852330046,4.902805464554692,40.69427704024552,11.463840427673995,3.5497944425332824,52.15811746791951,78.02098506579543
S10,baseline,0,452.9,55.6143737676369,556.4285714285688,0.09579201232743773,21.391764712021843,4.9504950495049505,24.752475247524753,104.21749879898177,9.223755542029814,81.55339805824829,123.52941176471084,41.97601370646255,15.183001683104164,77.17119669296113,5.0827364906926285,291.2480885409245,61.4520249723098,4.739438426515001,352.7001135132343,82.5766926014885
S10,baseline,0,482.9,52.25268525758382,612.8571428571377,0.08524440376228215,26.654839001137244,6.25,41.66666666666667,98.60287222170889,8.571971186713293,81.55339805824829,123.52941176471084,41.97601370646255,18.923354248611798,71.43243589041172,3.774829501786236,120.77576860598421,385.1684568998793,0.3135660941139286,505.9442255058635,23.87136022458359
S10,baseline,0,512.9,35.31957876269125,597.1428571428987,0.05910905378672525,23.940697941136772,1.0204081632653061,46.93877551020408,100.76185101459843,5.984999655185204,86.7768595041337,118.30985915492731,31.532999650793613,16.975342596723934,46.976409310118115,2.7673320312948544,84.00107901552069,222.56003888994803,0.37743109425433613,306.56111790546873,27.401087127240736
S10,baseline,0,542.9,42.121474313353296,580.7142857142935,0.07247971431950223,33.28938977224681,7.920792079207921,42.57425742574257,103.74446874348855,7.038501013457425,76.22504537205252,118.30985915492731,42.08481378287479,23.655864371772484,54.67025953372884,2.3110658175299856,1782.236398023824,855.3785766030405,2.0835644552866968,2637.6149746268648,67.56999847090842
S10,baseline,0,572.9,54.83901967346491,587.1428571427941,0.09176981537515044,35.84190761922935,11.11111111111111,43.43434343434344,101.17166178308644,8.497343491108051,76.22504537205252,116.99164345404537,40.76659808199285,25.470920072148797,73.25208794410949,2.875910557475584,812.706308725253,342.0029174995837,2.376313964415939,1154.7092262248368,70.38190137116031
S10,baseline,0,602.9,48.13229586608209,595.7142857142799,0.07913422400031707,28.159400204955826,5.154639175257731,39.175257731958766,99.2014809614119,7.137423153348765,76.50273224043703,113.82113821138394,37.31840597094691,20.015072516703494,65.06022350738756,3.2505614682680677,1220.8889751206789,403.989600829569,3.0220802035835943,1624.878575950248,75.13724368029709
S10,baseline,0,632.9,40.94694436683081,584.2857142856701,0.0699127938257085,28.031323587022797,9.0,34.0,102.91061419226327,6.7809644396042925,82.51473477407549,117.64705882350529,35.1323240494298,19.919959400532118,54.37370433805138,2.7296091947154726,180.34300336932557,114.88338596008875,1.5697918533840736,295.2263893294143,61.08634251123751
S10,baseline,0,662.9,39.32780057519306,576.4285714286075,0.06774929334014002,28.385177944399576,12.871287128712872,38.613861386138616,103.83535502410416,7.09486006045893,89.74358974358634,122.44897959183446,32.70538984824812,20.16764953321861,51.832593109640754,2.570085969823408,1604.6712139817027,223.2034039300832,7.189277518744087,1827.874617911786,87.78891058813012
S10,baseline,0,692.9,43.591620739428855,582.857142857165,0.0746496311410567,24.569027217298352,8.91089108910891,33.663366336633665,103.31389853423838,7.675853820416672,86.95652173912356,122.44897959183446,35.4924578527109,17.423243324981847,59.134502529562916,3.3940008428152124,239.11023960157758,180.1101075107669,1.3275781293244948,419.2203471123445,57.03688793938711
S10,baseline,0,722.9,41.15607000840039,602.1428571428373,0.06886069509257421,22.29143005845161,5.05050505050505,31.313131313131315,100.86735200381922,7.026362175311411,86.95652173912356,113.82113821138394,26.86461647226038,15.842607885176287,56.00585659080002,3.5351412467390513,981.3239408998703,115.73975244287756,8.478711248187567,1097.063693342748,89.45004258684205
S10,baseline,0,752.9,30.66816202241676,616.4285714285143,0.04967701123044892,19.055011096970567,3.1578947368421053,21.052631578947366,97.42157058661479,4.735524965701636,84.3373493975939,107.9691516709673,23.63180227337341,13.534858828271982,41.205338491088256,3.044386277972654,443.9456811835388,70.53813085954705,6.293697830858422,514.4838120430859,86.2895334686177
S10,baseline,0,782.9,55.32384550639774,621.4285714286234,0.08720960682034234,28.84342580326055,8.695652173913043,28.26086956521739,95.23560431053178,7.6292649288594,75.26881720429286,107.14285714286758,31.874039938574725,20.499101193979357,75.50657331299391,3.6834089747881436,1825.4380481965165,226.34184739303294,8.064960453498117,2051.7798955895496,88.9685122717319
S10,baseline,0,812.9,56.999695352858886,608.5714285713948,0.09181158983010823,29.257183975537437,9.473684210526317,33.68421052631579,97.36731573513724,8.002505418279274,75.26881720429286,110.52631578946178,35.25749858516892,20.79660549686032,77.88088173900836,3.744884315412248,1776.2181465995104,580.6707525895318,3.058907545589944,2356.888899189042,75.36282882110697
S10,baseline,0,842.9,27.073788837689694,600.0000000000227,0.04489945596601563,17.214984319792432,3.061224489795918,18.367346938775512,99.69991542438466,4.399515864495696,89.36170212765872,110.52631578946178,21.16461366180306,12.227304318305883,36.28323460171599,2.967394419667401,229.51161880861832,131.76261984804069,1.741856826111303,361.274238656659,63.52836550483668
S10,baseline,0,872.9,22.261219549048487,616.4285714285711,0.035923299322720696,14.178545387365805,1.0526315789473684,13.684210526315791,96.94608306477942,3.466104296854119,89.17197452230091,104.4776119402842,15.305637417983291,10.078842244813481,29.825169414875756,2.959186054352982,239.58934917009483,82.79108910915001,2.893902613773148,322.38043827924486,74.3188235765606
S10,baseline,0,902.9,40.58644521571619,625.0,0.0642678946718517,21.160120821675424,2.1505376344086025,31.182795698924732,95.38474829883039,5.944730475539476,79.2452830188669,111.70212765957811,32.45684464071121,15.012835082028436,55.3997640184187,3.6901600341121874,471.71488619813346,66.93367282458969,7.047497414856303,538.6485590227231,87.57377668548334
S10,baseline,0,932.9,50.93381349136523,656.4285714285916,0.0776110835640588,29.762878528730393,8.98876404494382,53.93258426966292,91.98442263712246,7.312187356235703,79.2452830188669,111.70212765957811,32.45684464071121,21.163144054631093,68.85221889866216,3.2534021750702657,599.7428026998798,239.30410425639846,2.506195222031358,839.0469069562782,71.4790553099711
S10,baseline,0,962.9,40.89124058430686,655.0000000000296,0.06209082084384987,29.369277484916694,10.112359550561797,48.31460674157304,91.45942197984091,5.770528250258281,79.54545454545153,109.37499999999585,29.829545454544316,20.882768819336185,53.9267751630439,2.5823575230651863,312.0840595084187,204.98628449419067,1.522463126147658,517.0703440026093,60.35620938779731
S10,baseline,0,992.9,36.32649801868247,640.7142857142958,0.05651607654257019,25.2944090985372,5.4945054945054945,31.868131868131865,93.643319489599,5.322447834001249,79.54545454545153,109.37499999999585,29.829545454544316,17.984852934837622,48.12248935284776,2.675723261524809,436.0498296240028,99.00134918295983,4.404483708784203,535.0511788069626,81.49684495533505
S10,baseline,0,1022.9,33.82733213793571,607.1428571428896,0.054725714277752385,21.998437597091282,5.263157894736842,21.052631578947366,97.34121860360364,5.064344134584559,79.54545454545153,107.41687979539417,27.871425249942632,15.628991480030392,45.21406224237736,2.8929609629737567,387.5803700890288,110.47622054076979,3.5082696365956636,498.0565906297986,77.81854057968167
S10,baseline,0,1052.9,17.156347827024735,591.4285714284233,0.028988212876004244,12.112567263561086,2.0,5.0,101.46104816499576,2.8646677123880413,89.93576017130918,107.69230769229263,17.756547520983446,8.6015044730656,22.686883045573826,2.6375482471252103,37.3182820749195,18.356351092436018,2.032990210690457,55.67463316735552,67.0292374675238
S10,baseline,0,1082.9,21.110122330461227,580.7142857141798,0.03638621896472897,11.488527314265534,0.0,8.91089108910891,103.55533487410263,3.8081681750795124,95.45454545455334,114.75409836068881,19.299552906135474,8.163241563922428,28.716476399153237,3.517778590072129,110.63655540214842,40.106370555981215,2.758578097903919,150.74292595812963,73.39419392249215
S10,baseline,0,1112.9,31.65132916334552,592.8571428572695,0.05339550396284239,21.521204301573807,1.0101010101010102,33.33333333333333,101.5058509561879,5.429765988135484,88.98305084747426,114.75409836068881,25.771047513214555,15.29253846472798,42.06841502740159,2.750911179620819,425.7672021273322,135.43152214371545,3.1437821519536797,561.1987242710477,75.86745723279572
S10,baseline,0,1142.9,39.711819269728785,615.714285714148,0.06423672451258698,30.924245749935384,8.60215053763441,53.76344086021505,97.43239548016501,5.988090043827133,75.94936708858923,111.4058355437604,35.456468455171176,21.97158660129874,51.68468401417227,2.3523419110351,1286.797425108292,386.8398297602666,3.3264346794531203,1673.6372548685586,76.88627994895778
S10,baseline,0,1172.9,39.766946829059215,611.4285714286325,0.06463088604082488,30.066855503510148,7.526881720430108,55.91397849462365,97.89639590291361,6.012144672744006,75.94936708858923,111.4058355437604,35.456468455171176,21.314518715086262,52.043360884503635,2.4416859503221024,378.5208058446998,359.6006893955044,1.052614238534972,738.1214952402042,51.28163971454579
S10,baseline,0,1202.9,29.582160645513806,602.8571428571468,0.049311902742984706,27.459030099911065,2.0408163265306123,59.183673469387756,100.25956859629208,4.979910703558125,89.55223880596043,110.52631578946178,20.974076983501348,19.51508180463335,37.00500019014241,1.8962257273939038,324.59033271569797,267.66086746913095,1.2126925231352044,592.2512001848289,54.80619247616556
S10,amusement,0,1595.9,63.04129851526204,877.857142857124,0.07173134968857238,46.50131663704104,26.5625,78.125,68.6197463589565,4.960033945399186,59.154929577463655,82.19178082191576,23.0368512444521,33.00897520553883,82.81798230372968,2.5089534524486847,612.8917134387953,968.3392638809751,0.6329307674485972,1581.2309773197703,38.76041655075993
S10,amusement,0,1625.9,60.76836730737153,835.0000000000364,0.07307689418748123,38.52109391790765,18.30985915492958,63.38028169014085,72.5453720762925,5.467980871188952,62.31454005933869,86.06557377049789,23.751033711159202,27.38199672245251,81.46051304711284,2.974966138255264,1154.0441574419879,582.0516069135315,1.9827179303938087,1736.0957643555193,66.47353107680652
S10,amusement,0,1655.9,49.74235512850448,781.4285714287053,0.0631461854204103,36.60020887339624,18.91891891891892,56.75675675675676,76.46302364591915,4.748748383181326,65.93406593407647,86.06557377049789,20.13150783642142,26.029465523322646,65.35342922931183,2.510748027874585,712.782626941483,434.4241145822744,1.6407529025566814,1147.2067415237575,62.13201170651611
S10,amusement,0,1685.9,38.16242466577461,771.428571428487,0.0488367408885598,31.93476182290933,14.864864864864865,47.2972972972973,76.95927616105806,3.6744430506231462,68.40390879478716,83.49900596420385,15.09509716941669,22.724619291345558,48.952354292773805,2.1541550890323085,506.81650177493987,379.4254119811459,1.3357473847854033,886.2419137560858,57.18715103723107
S10,amusement,0,1715.9,52.18808744872547,761.4285714286098,0.06861066612170194,30.334734717804157,10.38961038961039,46.75324675324675,79.25072014800074,5.477344819064306,68.40390879478716,90.90909090907964,22.50518211429248,21.58615526500794,70.5778353591735,3.26958805274523,858.3321629404813,253.9110639204889,3.3804441196357797,1112.2432268609703,77.17126454102223
S10,amusement,0,1745.9,79.22449334162063,742.8571428572468,0.10490923305935265,52.56005013030801,20.51282051282051,56.41025641025641,80.23483203400116,7.642303650097342,55.40897097625217,95.45454545455334,40.04557447830117,37.401107254227064,105.61343601375151,2.823805062664692,2447.238539191457,440.6490731776263,5.553713120383602,2887.8876123690834,84.7414743118712
S10,amusement,0,1775.9,77.41236455156397,775.000000000091,0.09894380016200634,53.91881021720054,26.666666666666668,53.333333333333336,77.3985952932786,7.3575320614736714,55.40897097625217,95.45454545455334,40.04557447830117,38.381356363103855,102.52911710659028,2.671326050507999,3580.6708910060897,779.4736737039394,4.593703433229875,4360.144564710029,82.12275620370907
S10,amusement,0,1805.9,53.27446177895925,777.857142857215,0.06819213143353606,34.63316015489359,13.333333333333334,52.0,77.14576674057399,5.139855652684341,64.51612903225364,86.41975308643771,21.903624054184064,24.645663205482794,71.1964032858226,2.8888004632792312,1705.522054470813,538.5167271633184,3.1670734973355277,2244.0387816341313,76.0023431158723
S10,amusement,0,1835.9,68.73960189933153,755.714285714248,0.08962420276666616,35.41642709635718,11.842105263157894,52.63157894736842,78.83338361381334,6.868220455116549,64.51612903225364,93.95973154363314,29.443602511379495,25.20771922419714,93.8873613968952,3.724548046646433,1728.335754194493,369.35466225360295,4.679339211935543,2097.6904164480957,82.39231779115381
S10,amusement,0,1865.9,70.54254226016937,774.9999999999773,0.09072557109249389,37.04492584161341,17.333333333333336,54.666666666666664,77.79721504058787,7.078124050144253,65.01547987614919,93.95973154363314,28.944251667483954,26.357276265459717,96.21743358103976,3.650507458053597,3437.7012066522893,320.25937940918095,10.734115619015466,3757.96058606147,91.4778409173038
S10,amusement,0,1895.9,68.10158676168341,771.4285714286007,0.08908780097723713,35.109159221244816,16.883116883116884,50.649350649350644,79.11750689601512,7.1708215653849114,65.83072100313368,92.30769230771168,26.476971304578,24.984685699594497,93.01299758319082,3.7228003866664783,1162.1760032277737,458.1310488100196,2.5367763356063464,1620.3070520377933,71.72566469831462
S10,meditation,0,2244.9,64.75470429846585,821.4285714284415,0.07886991533694225,47.471871824715784,32.3943661971831,61.97183098591549,73.5296942426591,5.828865651451558,60.431654676280345,88.79492600419384,28.363271327913495,33.803090908275195,85.1098966196669,2.517814032172765,1536.8019296899984,870.2468436628844,1.7659379529853527,2407.0487733528826,63.84589904048019
S10,meditation,0,2274.9,69.86957906712114,807.1428571429351,0.08679242675484064,48.36522362218962,35.61643835616438,60.273972602739725,75.0975745630784,6.626435658655795,63.6363636363689,88.98305084744425,25.34668721107535,34.434292474869665,92.61638980109578,2.6896556642970877,1934.2674017129073,914.5248262344738,2.1150518238823435,2848.792227947381,67.89780534842973
S10,meditation,0,2304.9,75.18472929411887,795.714285714439,0.09509488021444662,52.47592887091831,36.486486486486484,68.91891891891892,76.56197122087326,7.205149451514139,63.25301204818532,90.12875536480088,26.875743316615562,37.348358037920065,99.55193212555547,2.66549688809558,2170.3016507454186,2108.266577591831,1.0294246817802555,4278.56822833725,50.724951313651204
S10,meditation,0,2334.9,78.29716481282122,787.1428571429533,0.09860432600661588,53.65896305805241,32.87671232876712,69.86301369863014,76.27156659572063,7.334069779099107,62.314540059353405,90.12875536480088,27.814215305447476,38.20373493071108,103.92962365368281,2.7204047939861566,1959.272291089601,2158.6544432558326,0.9076359105140007,4117.926734345434,47.579095440148414
S10,meditation,0,2364.9,66.82293477012416,770.0000000002092,0.08535355380708289,44.769468209429476,24.65753424657534,57.534246575342465,77.16261543268072,6.24983183737509,62.314540059353405,86.77685950416223,24.462319444808827,31.872756824421774,88.96480537266304,2.7912491493203935,2326.462073065184,1041.9584315845555,2.232778201647856,3368.4205046497395,69.06685403006409
S10,meditation,0,2394.9,85.14198906038033,765.7142857142389,0.10786048997804054,51.984341483893495,31.08108108108108,64.86486486486487,76.82885581459271,7.739026871948361,58.98876404493719,89.36170212768897,30.37293808275178,37.00445345619256,114.58179186382243,3.096432487496923,7523.771626468533,649.420655893702,11.58535928629291,8173.192282362235,92.05425941960091
S10,meditation,0,2424.9,98.52019507982436,797.1428571427168,0.12105662751771076,58.39209867961498,36.11111111111111,69.44444444444444,74.79072026121311,8.986948172196074,58.98876404493719,93.33333333330503,34.34456928836784,41.55975552958314,132.9858804439576,3.19987157646525,8573.059677276126,350.13929382031836,24.48471173782506,8923.198971096444,96.07607882605251
S10,meditation,0,2454.9,105.13491443425359,780.714285714339,0.13074033291788129,49.27571582412755,23.28767123287671,50.68493150684932,75.86133801695783,9.746132081366545,59.574468085085634,93.33333333330503,33.7588652482194,35.08259576283582,144.48498863458826,4.118423551419364,3035.0810651075,258.5152133150745,11.740435025804025,3293.5962784225744,92.15097445279822
S10,meditation,0,2484.9,112.41345365227346,759.285714285852,0.14176892679524197,54.62966534293509,26.027397260273972,64.38356164383562,77.1304211387754,10.512828777787883,59.574468085085634,92.92035398235735,33.34588589727172,38.88959001105923,154.14658255321586,3.9636978047179316,12224.311146772474,472.3312357563232,25.880801906310985,12696.642382528797,96.2798728866596
S10,meditation,0,2514.9,97.04458208986355,752.8571428572377,0.12520363204027507,53.25487426192156,25.333333333333336,64.0,78.55293245457992,9.310912661810354,60.60606060607397,92.92035398229191,32.31429337621795,37.8899374722018,131.90774982670717,3.4813398655904924,4470.93291291873,829.7594806466802,5.388227573409911,5300.69239356541,84.34620575881864
S10,meditation,0,2544.9,74.92367123622483,750.7142857143663,0.09867413887543723,47.211958127056995,20.77922077922078,57.14285714285714,79.75339308110048,7.571801931777332,64.51612903226942,92.92035398229191,28.404224950022495,33.59250948769667,100.4920709774996,2.991502347102262,6978.749420379458,883.9639842467293,7.894834568770814,7862.713404626187,88.75751997107473
S10,meditation,0,2574.9,78.80048634852734,744.285714285752,0.1030578168479686,45.64965669598711,18.666666666666668,64.0,79.26702167094486,7.877103074409139,62.686567164197825,92.7152317881126,30.02866462391478,32.468814857080595,106.60585987320542,3.283330800414401,3340.8164819624376,1189.5951666642188,2.8083642028661955,4530.411648626657,73.74200715237805
S10,stress,1,3192.9,34.048018088492675,455.7142857142935,0.07309172506418467,10.923896380537403,0.0,8.661417322834646,129.43246524046856,8.703726930699657,104.73815461346064,141.41414141410763,36.675986800646996,7.753620646523606,47.52279914292141,6.129110683823384,589.9109505825593,133.05295077205238,4.43365552706306,722.9639013546116,81.59618336091856
S10,stress,1,3222.9,59.52651511825071,481.42857142875073,0.11853926441735652,28.36432878445981,2.564102564102564,16.23931623931624,120.83861833777432,11.764713237591195,75.9493670886111,135.04823151136696,59.09886442275587,20.140963441903484,81.73832391160568,4.05831251058965,844.7366234297651,294.81241479039045,2.8653359935007043,1139.5490382201556,74.12902780815352
S10,stress,1,3252.9,56.90853172053003,532.1428571428442,0.10675541087956274,29.303993416474892,3.6036036036036037,12.612612612612612,113.66949337204467,10.725478485118737,75.9493670886111,133.33333333338723,57.38396624477613,20.807797785417662,77.744437206107,3.736312607795101,1560.6358936147,642.3938988268427,2.4294064692469464,2203.0297924415427,70.84043524827236
S10,stress,1,3282.9,38.711973841879164,554.28571428547,0.07107643968850924,15.658269568985078,0.9259259259259258,12.962962962962962,110.72429757188367,8.005613761840666,94.17040358744318,126.88821752262584,32.71781393518266,11.118823747820873,53.60602201183714,4.821195409482333,845.0818689059233,163.1156345472053,5.180875954973884,1008.1975034531287,83.82106343365007
S10,stress,1,3312.9,34.258587704027505,534.2857142854882,0.06376078635816755,13.95689729892396,0.0,11.926605504587156,112.10982795077872,6.985654078611237,94.17040358744318,126.88821752262584,32.71781393518266,9.902774077719297,47.4261186321919,4.789175059430881,585.9585156252427,151.75500434696738,3.8612137909174153,737.7135199722102,79.42900594356952
S10,stress,1,3342.9,53.44963436571292,540.7142857143299,0.0962425468340108,17.334098119427786,0.9615384615384616,15.384615384615385,108.93604253865264,9.51444500589238,75.67567567569179,123.89380530972255,48.21812963403076,12.312454307308228,74.57969091238743,6.0572562586583265,214.29492801955234,147.88594699587532,1.449055386077551,362.18087501542766,59.16793039125109
S10,stress,1,3372.9,46.693949088369386,579.2857142857883,0.07940761955652918,18.63132301845868,1.0204081632653061,19.387755102040817,102.64135791213727,7.774129564365501,75.67567567569179,122.09302325582816,46.417347580136365,13.222758644651146,64.6978238950876,4.892914227188067,581.0311732526754,374.236161334568,1.552578914823873,955.2673345872435,60.82393401463164
S10,stress,1,3402.9,38.51574487622985,558.5714285714403,0.06858006022788106,15.4189942560764,0.9523809523809524,14.285714285714285,107.31796207586787,7.148645688170348,88.60759493671294,120.68965517249202,32.08206023577908,10.954894713028093,53.35649434293937,4.870562040134009,600.122846861987,274.2702126145484,2.188071541350291,874.3930594765354,68.63307529239275
S10,stress,1,3432.9,56.0233186921097,557.1428571429351,0.09860732576063436,24.656547082845957,5.825242718446602,20.388349514563107,106.54025262744118,9.628415513292863,77.06422018348238,120.68965517249202,43.62543498900965,17.509062999182717,77.27002774327201,4.413144652393951,852.8602094086131,268.1334014828469,3.180730952175581,1120.9936108914599,76.08073775999345
S10,stress,1,3462.9,58.45192091555324,619.285714285752,0.09497253525291183,33.527647023455934,9.473684210526317,30.526315789473685,98.3454214373574,9.208866997874111,73.81370826012244,120.0,46.18629173987756,23.833107287834675,79.15325081411845,3.321146917948097,464.5038810403006,364.0487166329991,1.275938795599632,828.5525976732997,56.062087349034606
S10,stress,1,3492.9,58.33675262366883,601.4285714286416,0.09664221067174018,30.18097571804092,7.142857142857142,32.6530612244898,100.30488429792767,9.568885411344787,73.81370826012244,122.09302325582816,48.27931499570572,21.450894066635463,79.6631191775231,3.713743535819816,1554.929348330138,637.0933119122415,2.440661861074955,2192.0226602423795,70.93582454837416
S10,stress,1,3522.9,58.22676722398951,592.8571428571558,0.09764676710378903,24.70898440920513,6.0606060606060606,32.323232323232325,101.55603106161186,9.747987433963681,79.09604519773416,122.09302325582816,42.996978058094,17.56056391522929,80.45085106878898,4.5813364227454265,2804.5905266251693,483.3863498912505,5.801964675370188,3287.97687651642,85.29836528523906
S10,stress,1,3552.9,61.400639741031306,551.4285714286871,0.10800151186689555,18.72337287716388,2.912621359223301,19.41747572815534,106.68830620060899,10.852003133961489,79.09604519773416,127.2727272727378,48.17668207500364,13.289669157555272,85.81061598018366,6.45694147558216,678.9231832241283,54.8790788337436,12.371256909776655,733.8022620578719,92.52127150986958
S10,stress,1,3582.9,34.06505531467191,516.4285714286052,0.06574517100758905,10.471509425703207,0.0,5.405405405405405,116.28943484396544,7.539154572385209,100.23866348445293,129.62962962965656,29.390966145203635,7.43365019752722,47.598286018764554,6.40308391624319,600.3933664722902,36.56847280175583,16.41833307415185,636.961839274046,94.25892250571346
S10,stress,1,3612.9,56.87611398696836,512.8571428572286,0.1079535786086704,24.963448389266446,4.672897196261682,20.5607476635514,115.00918067143441,10.668859678998631,76.2250453720415,129.62962962965656,53.404584257615056,17.539192742998278,78.49943568231043,4.475658420120148,1978.3647555419634,1485.1499714769275,1.3320976288842747,3463.514727018891,57.120148504313626
S10,stress,1,3642.9,48.48571526692724,541.4285714282414,0.08898532438540659,24.075924608884794,3.8095238095238098,28.57142857142857,110.9040522557375,9.041156877389566,76.2250453720415,129.62962962965656,53.404584257615056,17.031378109918265,66.42033822232524,3.899880432085833,1216.5398302489593,888.1573178693842,1.3697346244552007,2104.6971481183436,57.80118205303689
S10,stress,1,3672.9,49.365582593921616,545.0000000000728,0.08951448824955574,26.342279649243665,5.607476635514018,30.8411214953271,109.54606191855144,8.562330608666068,73.04347826088112,123.89380530972255,50.850327048841436,18.714450992245965,67.25838842652578,3.5939279466115908,2525.228863735068,654.4387944322947,3.8586173148943983,3179.667658167363,79.4180126733909
S10,stress,1,3702.9,83.50289354691637,532.857142856983,0.14967034297359363,30.640096706936657,8.823529411764707,34.31372549019608,109.48086205692813,13.288385904726047,69.53642384106003,133.33333333338723,63.7969094923272,21.733143487993832,116.07384259834585,5.34086763207859,959.9008680366284,350.3789744737748,2.7396075049259987,1310.2798425104031,73.2592257694758
S10,stress,1,3732.9,81.89024756493379,577.1428571429169,0.14079076501562682,29.557752185949223,6.25,35.41666666666667,104.9734151296647,13.299387897481383,69.53642384106003,133.33333333338723,63.7969094923272,20.898002922215156,113.9091689301409,5.450720308257412,4649.908336347176,812.8109297777271,5.720774864111079,5462.719266124904,85.12076330156515
S10,stress,1,3762.9,44.7966723612124,600.0000000001364,0.0744322120134867,29.406386579235726,8.60215053763441,33.33333333333333,100.20874842499853,7.062437035246762,77.63401109054247,116.02209944748816,38.38808835694569,20.794034644737028,59.84222449465844,2.8778553809808387,734.9310364487064,1724.2593787877313,0.42622997762982257,2459.1904152364377,29.88508054908171
S10,stress,1,3792.9,37.9962436264614,587.1428571426804,0.06459790204881427,21.533860135558886,5.154639175257731,21.649484536082475,102.40231169788082,6.231037009139875,77.63401109054247,116.02209944748816,38.38808835694569,15.27142108596573,51.51905237344665,3.3735598071349164,387.89026440159427,197.2653509155956,1.9663375377440806,585.1556153171898,66.28839478731385
